Season,Team,total_bat_WAR,weighted_wOBA,total_pit_WAR,weighted_FIP,weighted_xFIP
2008,PIT,4.000000000000002,0.3216915129151292,10.899999999999999,4.647669894736843,4.617598315789473
2008,SDP,14.699999999999998,0.32546913580246906,8.4,4.1150393904171505,4.129143742735373
2008,SEA,9.2,0.31244221105527636,9.899999999999999,4.51693018711956,4.585365597054182
2008,SFG,9.999999999999998,0.3194141191994722,15.599999999999998,4.14407741367935,4.3710732351000665
2008,STL,31.9,0.3523795542978422,9.2,4.348212179241669,4.325797012638835
2008,TBR,26.3,0.3388841573439192,18.900000000000002,4.1654674112607095,4.288930538555693
2008,TEX,24.200000000000003,0.3567343469020762,8.0,4.743718679799552,4.670203905304994
2008,TOR,17.900000000000002,0.3265746805111821,21.599999999999998,3.7957344283741565,3.9060651210117023
2008,WSN,12.6,0.3269846186262116,8.000000000000002,4.6486439295039155,4.4545006527415145
2009,ARI,16.000000000000004,0.3314122706422018,12.4,4.032716440857115,3.954978379936581
2009,ATL,19.8,0.34528059990324145,20.599999999999998,3.5174820413049996,3.814069140975756
2009,BAL,10.100000000000001,0.331035845056851,7.0,4.976167104399212,4.771393630991464
2009,BOS,22.7,0.35723108925869895,16.400000000000002,3.98489461143695,4.126135447214076
2009,CHC,13.1,0.3323408152271503,17.5,4.062697305101057,4.060147577799166
2009,CHW,9.999999999999998,0.32867995991983967,15.899999999999999,4.123712642594514,4.05055623644763
2009,CIN,17.699999999999996,0.32759402381487307,9.7,4.504941122495795,4.440978742927053
2009,CLE,11.900000000000002,0.33185656608584785,3.8000000000000007,4.929714016711781,4.898025185359539
2009,COL,18.7,0.35377076591154255,19.599999999999998,3.9166150806717144,3.9212183075403355
2009,DET,15.900000000000004,0.3334074206207635,17.4,4.355206795817958,4.344817804428045
2009,FLA,19.7,0.3416076529712572,14.399999999999997,4.0700007675186125,4.0916563051654
2009,HOU,14.299999999999999,0.3337561024409763,12.9,4.215771028037383,4.107665058788061
2009,KCR,6.699999999999998,0.32578710617373885,16.499999999999996,4.159353694898864,4.24742928519623
2009,LAA,30.200000000000003,0.34965740131578954,12.7,4.396396996858959,4.3973469700451995
2009,LAD,26.9,0.34120118137595556,17.2,3.6606500247157685,4.0042642939528745
2009,MIL,23.4,0.3512143276570757,5.799999999999999,4.806032473878073,4.487308125986619
2009,MIN,22.2,0.3398098068350669,11.5,4.369925589410198,4.422427351766273
2009,NYM,12.600000000000001,0.3336390721430091,8.700000000000001,4.488115093659942,4.607153278097982
2009,NYY,35.199999999999996,0.3699670092838197,20.3,4.1185655769379395,4.037026045289436
2009,OAK,13.600000000000001,0.32726585420898224,15.6,4.092376263736264,4.217049670329671
2009,PHI,30.1,0.3496551785714286,10.299999999999997,4.417969571451329,4.208780468376611
2009,PIT,4.700000000000001,0.3229560406698565,11.4,4.410432447448839,4.532614130938051
2009,SDP,14.5,0.31930344961995716,8.8,4.174152149262962,4.137540459746417
2009,SEA,18.3,0.3276601335343528,15.200000000000001,4.2753636518480675,4.325504173053995
2009,SFG,18.599999999999998,0.3191196006911115,19.600000000000005,3.759521192501694,3.9368433335842803
2009,STL,20.700000000000003,0.33355101621843564,17.4,3.7379706970772597,3.9737648213881123
2009,TBR,34.499999999999986,0.34434414475930347,12.399999999999999,4.248408564814815,4.196030919312169
2009,TEX,20.000000000000004,0.33442314217848657,13.1,4.450676711149376,4.417985363753767
2009,TOR,15.5,0.3406350165724313,16.900000000000002,4.1626459113608,3.9934971910112367
2009,WSN,11.700000000000001,0.34045668070019935,5.300000000000001,4.796628348850466,4.710209956298688
2010,ARI,19.7,0.33579261141516814,-0.30000000000000027,4.8784929724102035,4.452766788131182
2010,ATL,19.900000000000002,0.34212303290414875,14.9,3.643547961165049,3.6386570873786406
2010,BAL,10.300000000000002,0.3156388201712655,9.599999999999998,4.53311837180287,4.472649719276356
2010,BOS,27.5,0.35672053634438955,17.6,3.8875249248298784,4.009560056971039
2010,CHC,13.9,0.3359179352997146,14.4,3.8218305531167704,3.927177348551362
2010,CHW,15.7,0.33327740492170016,21.399999999999995,3.7860267392522613,3.9429813465695305
2010,CIN,33.800000000000004,0.35148185231539425,11.6,4.178688637406332,4.126608808686344
2010,CLE,7.400000000000005,0.31219307038570493,8.7,4.381030837004405,4.418532639167001
2010,COL,15.499999999999998,0.3451054073803434,22.300000000000004,3.7018840357989755,3.6929358219230486
2010,DET,22.399999999999995,0.33344870252620723,17.599999999999998,4.036180621630193,4.235727878211228
2010,FLA,16.099999999999998,0.33871997206703913,17.700000000000003,3.5915847088001356,3.823359274779782
2010,HOU,8.100000000000001,0.3084479262672811,12.2,3.821732825811129,3.968071415624433
2010,KCR,7.0,0.32495781286825365,11.500000000000002,4.2325559364850225,4.3479447852760735
2010,LAA,15.8,0.3154772445546307,10.8,4.0931457607979675,4.194278724004893
2010,LAD,13.499999999999998,0.32122497237569064,15.000000000000002,3.7602688819327406,3.875795007625012
2010,MIL,25.699999999999996,0.341496647943468,7.700000000000001,4.194271297817414,4.04728858640382
2010,MIN,27.900000000000002,0.33748026964814204,16.900000000000002,3.884445938877681,3.910449077187477
2010,NYM,16.3,0.3256503305219968,14.2,3.984510990539788,4.133820255982193
2010,NYY,32.3,0.35298087141339,16.900000000000002,4.246103205629398,4.069122752150118
2010,OAK,22.900000000000002,0.31968061840120654,13.5,4.068281674388881,4.081743089950472
2010,PHI,25.699999999999996,0.3435785753126699,14.2,3.9778271374016057,3.7314036318291626
2010,PIT,6.3999999999999995,0.32238914223669923,4.300000000000001,4.619619001454193,4.381215705283568
2010,SDP,22.4,0.3125753503551546,16.3,3.6082308198639654,3.6294661010751113
2010,SEA,3.8,0.28391548228159946,11.8,4.289595429538722,4.287947524333474
2010,SFG,24.399999999999995,0.3334958019375673,18.0,3.7239652250792004,3.894363073749354
2010,STL,23.9,0.3405406709055032,11.3,3.737181890389198,3.786640984908658
2010,TBR,31.299999999999994,0.32842136894824714,16.099999999999998,4.097172722747636,3.998407167745147
2010,TEX,25.2,0.34539513036809816,17.2,4.113830437580438,4.188049388674389
2010,TOR,21.099999999999998,0.3394721954974024,14.900000000000002,3.941709664694281,3.923231558185405
2010,WSN,16.5,0.3249004157218443,10.6,4.0434830221381866,4.078782793665801
2011,ARI,25.7,0.3313405873653074,12.000000000000002,3.994712741312741,4.047599227799228
2011,ATL,19.1,0.32345102368526696,14.700000000000003,3.4064975146524223,3.4567564359373844
2011,BAL,13.399999999999999,0.3270925597000197,4.699999999999999,4.612003318487469,4.383370884638895
2011,BOS,37.6,0.3569578333333333,13.799999999999999,4.004696210460382,4.070583307234576
2011,CHC,15.700000000000001,0.32297190903879225,11.500000000000004,4.062483241252302,3.996333701657458
2011,CHW,12.499999999999996,0.31398337574215435,19.900000000000002,3.6050238280911526,3.6684299454120093
2011,CIN,27.099999999999994,0.3292630305286672,7.500000000000002,4.272914814544924,4.043003716388545
2011,CLE,11.299999999999999,0.3223814572089437,16.2,4.038448368522073,4.061523224568139
2011,COL,12.800000000000002,0.34052763210972165,11.6,4.202562548697081,3.9306977750844085
2011,DET,22.999999999999993,0.3407442238267149,16.2,3.824195489996609,3.9176051203797897
2011,FLA,14.0,0.3243041846500282,15.2,3.7502901283818084,3.775080147965474
2011,HOU,8.799999999999999,0.3019040147669589,7.3,4.235496548924078,3.9694583840844513
2011,KCR,20.200000000000003,0.32992859799181845,9.0,4.266089862307754,4.21280537885498
2011,LAA,24.499999999999996,0.3164196031474512,17.200000000000003,3.7319944658850943,3.928614286754533
2011,LAD,21.1,0.3229331577881304,19.499999999999996,3.5316018234693076,3.693825355655113
2011,MIL,31.0,0.34119183519183516,16.3,3.5673919017214897,3.542477168027156
2011,MIN,3.6999999999999993,0.291528115942029,8.200000000000001,4.256059819929803,4.286989928277125
2011,NYM,15.699999999999996,0.32804113687359765,10.099999999999998,4.044937124549458,4.031710853023629
2011,NYY,37.6,0.3477102000330633,18.399999999999995,3.7285558134311603,3.7128733997155052
2011,OAK,8.200000000000001,0.309475898334794,16.099999999999998,3.805766254487436,3.945625049860392
2011,PHI,16.2,0.32113604588635963,28.999999999999996,3.1973168610970224,3.3465669154409095
2011,PIT,10.0,0.3143276483305309,9.2,4.121880308273042,4.115469487260145
2011,SDP,15.0,0.29917509570824097,14.4,3.7025556330929685,3.8921625184151356
2011,SEA,4.3,0.2844926640926641,14.100000000000001,3.62061422413793,3.788014008620689
2011,SFG,17.4,0.30245827352880866,17.6,3.2765101249461437,3.590537842883814
2011,STL,27.7,0.35106187624750496,13.4,3.5654545454545454,3.7013252415159763
2011,TBR,29.299999999999994,0.32633061861029283,16.4,4.025440421995808,4.01507767902305
2011,TEX,34.20000000000001,0.3522865884752677,20.499999999999996,3.792743462217232,3.78672228461415
2011,TOR,17.8,0.33680683340777134,9.4,4.23462341994382,3.965143960674157
2011,WSN,17.099999999999998,0.31723226185809483,8.500000000000002,3.877180579928136,4.014604328570235
2012,ARI,22.1,0.3438171129980405,14.4,3.636415878348511,3.730690478295466
2012,ATL,28.799999999999997,0.324609429462484,11.000000000000002,3.718222601676498,3.8148936665631785
2012,BAL,15.299999999999999,0.32147503900156005,15.299999999999999,4.164589036028705,4.096481467781313
2012,BOS,17.700000000000003,0.3237552507501072,5.499999999999999,4.409831337493675,4.0997090571765895
2012,CHC,11.6,0.30921161825726134,3.8,4.298695337911095,4.191193832068426
2012,CHW,19.200000000000003,0.3284938197767145,16.300000000000004,4.084018365025192,4.077398829839103
2012,CIN,22.6,0.3241054083885209,18.900000000000002,3.6961730932804078,3.7797795576977595
2012,CLE,9.599999999999998,0.31485528924130474,10.100000000000001,4.416319961795606,4.352917860553964
2012,COL,12.5,0.3430633270321361,10.5,4.388886312826033,4.1658069056885
2012,DET,20.2,0.33423203138933477,24.099999999999998,3.4210551894563435,3.610453047775948
2012,HOU,5.999999999999999,0.304233676975945,7.499999999999998,4.146397270497922,4.064988804776629
2012,KCR,13.199999999999998,0.31312824533890926,12.299999999999999,4.138868386532575,4.1471630957586365
2012,LAA,34.7,0.3341902017291066,8.499999999999998,4.3068057971014495,4.170631884057971
2012,LAD,12.299999999999999,0.31432269420323866,18.8,3.480033050468959,3.8662947744528817
2012,MIA,10.0,0.3179256198347108,10.7,3.843713679549857,4.187334194262521
2012,MIL,28.200000000000003,0.35000349722279367,10.9,3.685215204565238,3.653154076796594
2012,MIN,15.400000000000004,0.32092996041989325,6.400000000000001,4.596512698142151,4.46863814555991
2012,NYM,15.500000000000002,0.31569491836360297,15.2,3.7539116590463752,3.9150734813847166
2012,NYY,32.199999999999996,0.3440534005914072,16.799999999999997,3.947275851981863,3.721176685680854
2012,OAK,20.7,0.3199478682170543,19.3,3.7604267662719555,4.104264483827387
2012,PHI,16.200000000000003,0.31788256148903177,18.9,3.5323687250111067,3.5268227454464687
2012,PIT,11.6,0.3228286947141316,11.799999999999997,3.9418667557188174,3.95745533478043
2012,SDP,21.8,0.32206699029126207,6.000000000000001,4.115995131450826,4.082962025316455
2012,SEA,8.599999999999998,0.2937600817691879,16.8,4.004556414219475,4.107196290571871
2012,SFG,26.7,0.32802173013245034,11.4,3.720012334258403,3.9088482886216465
2012,STL,27.799999999999997,0.34309262020126724,16.099999999999998,3.522142968994676,3.6541285624804263
2012,TBR,24.6,0.3169871428571429,20.0,3.478733818181818,3.541432727272728
2012,TEX,24.199999999999996,0.344191089640365,21.0,3.879258344559198,3.848435114503818
2012,TOR,14.899999999999999,0.3134707010812696,7.4,4.580548178413347,4.297395301327885
2012,WSN,22.7,0.33463416898792947,20.1,3.486066575598534,3.751238766266447
2013,ARI,22.0,0.32915367188974887,8.7,3.9420378883956886,3.7517469879518073
2013,ATL,24.900000000000002,0.3302117007312957,16.9,3.4190806938159874,3.5877624434389146
2013,BAL,27.700000000000003,0.32984581120438583,10.5,4.170049127116414,3.9683130099131505
2013,BOS,34.599999999999994,0.35140791976482794,15.200000000000005,3.766272764730119,3.764042027194066
2013,CHC,11.599999999999998,0.3149136973623323,10.100000000000001,3.9377743401334233,4.0858416320216575
2013,CHW,4.900000000000001,0.30147818144915767,14.6,4.0160820124052385,3.8992358718125435
2013,CIN,21.900000000000002,0.3257930377554555,19.1,3.650417658515473,3.5881951958450546
2013,CLE,22.600000000000005,0.3262139084507042,17.400000000000002,3.6049959019447133,3.6355286491319574
2013,COL,16.700000000000003,0.33820322341608,16.599999999999998,3.890603807257585,3.9685804580606785
2013,DET,28.4,0.34556845436375744,27.0,3.124461928154744,3.3463455634019033
2013,HOU,4.099999999999999,0.3015117504051864,1.700000000000001,4.720702600472815,4.452277068557921
2013,KCR,18.299999999999997,0.3098762319939348,15.799999999999999,3.8813136326039563,3.8889796225280104
2013,LAA,21.3,0.3308087671232877,10.700000000000001,4.035539215686274,4.054690860215054
2013,LAD,25.5,0.32923842891388533,20.000000000000004,3.205731770384417,3.313429581106706
2013,MIA,6.199999999999999,0.2886655360844168,13.4,3.560507032763413,3.904194390634213
2013,MIL,23.6,0.32038605848813684,5.999999999999998,4.056477578830613,3.8917414038979565
2013,MIN,9.200000000000003,0.3079208733974359,12.0,4.183141275810686,4.269450791172922
2013,NYM,12.6,0.30452726432532345,18.9,3.611900428265525,3.7759582441113486
2013,NYY,13.7,0.30593748755723665,14.7,3.8386850625459896,3.7333421633554082
2013,OAK,27.999999999999996,0.3332624514305899,17.200000000000003,3.7790894134477835,4.016077253218885
2013,PHI,10.099999999999998,0.3137478127734034,15.100000000000003,3.7874017952729973,3.849932471382689
2013,PIT,23.4,0.3252834992343032,17.599999999999998,3.295230248639106,3.4821840517875535
2013,SDP,16.500000000000004,0.31396871423120937,7.800000000000002,3.91790689503733,3.883584541062802
2013,SEA,13.199999999999998,0.319459437751004,14.799999999999999,3.744577172287755,3.5889300548263834
2013,SFG,27.599999999999994,0.32509254352763056,8.2,3.7151862630966237,3.875147700814902
2013,STL,28.200000000000003,0.3386675004466679,17.799999999999997,3.305263117520712,3.514440012273704
2013,TBR,28.599999999999998,0.3249294612794613,14.5,3.6594100361663653,3.6643927064496693
2013,TEX,20.3,0.3264329914827047,19.6,3.6026796662125338,3.6530798705722067
2013,TOR,18.2,0.324927373335639,10.0,4.1743966852540275,3.9881683705080553
2013,WSN,19.799999999999997,0.33003818757419867,18.2,3.4687158753709197,3.594583086053412
2014,ARI,14.099999999999998,0.3147941176470588,5.6,3.8922220242337846,3.675735923022095
2014,ATL,15.4,0.3120545557870808,17.499999999999996,3.5054951413099924,3.6266241376752464
2014,BAL,27.099999999999998,0.3257218507138984,12.899999999999999,3.9375074291512644,3.9274421975791842
2014,BOS,17.200000000000003,0.3117418872758326,3.4,4.089592341755665,4.0318325084657465
2014,CHC,12.7,0.3168969605518431,16.3,3.3850593342981186,3.6703627592860584
2014,CHW,13.8,0.318476475810031,11.1,3.8239329822012347,3.9264239011986914
2014,CIN,16.0,0.30769795609386824,12.900000000000002,3.9261560738885404,3.6343941765810897
2014,CLE,13.899999999999999,0.3188506468797565,20.500000000000004,3.192985626283368,3.215593429158111
2014,COL,18.3,0.349095491202346,8.2,4.334316488500162,4.0632361516034985
2014,DET,22.6,0.33572254231184734,16.7,3.4671810010574555,3.697736164962989
2014,HOU,12.7,0.3091340909090909,12.0,3.6303667150459598,3.7169433962264145
